"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GT22.hmm",809.602336214443,-5.01345973064688,1.26509960951627,-3.96289722400898,NA,NA
"GT29.hmm",6063.77988744772,-0.0192617601239741,1.43951432929313,-0.0133807352466109,NA,NA
"GT43.hmm",4310.48359116913,6.48524122821764,3.52109360627701,1.84182585110957,NA,NA
"GT47.hmm",423895.028940416,11.6691807398708,3.52252806016903,3.31272896639773,NA,NA
"GT49.hmm",62335.1887762733,-11.1986471217185,3.4093757029984,-3.28466208985702,NA,NA
"GT65.hmm",8502.99309079119,5.30883665151746,2.9436232007992,1.80350414756756,NA,NA
"GT98.hmm",8255.9054697099,8.60582934428988,3.61009774180821,2.38382170228428,NA,NA
"PL3.hmm",102.750539928828,-24.1973586912138,3.90715488764752,-6.19308918817469,NA,NA
"PL4.hmm",1730.95898990088,-0.28289399854025,0.847592889404787,-0.333761646748723,NA,NA
"PL6.hmm",229.852530299192,-1.56785950791116,1.17373634630852,-1.33578508737689,NA,NA
"CBM3.hmm",226.588315100943,-3.22829355545764,3.72893764546975,-0.865740825508214,NA,NA
"GH100.hmm",86.0325916914263,-9.59637022150122,3.30754960808187,-2.90135337594117,NA,NA
"GT24.hmm",3831.06432649351,-6.50045806187047,3.72694355947475,-1.74417936792866,NA,NA
"GT50.hmm",79.1208709317925,0.352068701390136,3.72802672268252,0.0944383523991489,NA,NA
"CBM36.hmm",2549.7127393788,-8.92944451864698,3.7406025076105,-2.38716744173684,NA,NA
"GH114.hmm",339.602424202561,1.6321423209272,2.47171194609697,0.660328693844961,NA,NA
"GT97.hmm",4667.54405846484,-4.60686502114289,3.72541710816542,-1.23660381841419,NA,NA
"GH107.hmm",5932.13926094092,29.3129366469615,3.34865271427463,8.75365084053249,NA,NA
"PL2.hmm",5376.64646961698,16.0532498393254,2.29240522258184,7.00279762111397,NA,NA
"CBM29.hmm",234.23684438321,24.7989347869896,3.90709609116679,6.34715251643167,NA,NA
"CBM53.hmm",50.4116285515777,22.6498744663841,3.90832095032329,5.7952954105549,NA,NA
"GH135.hmm",109.684676184487,22.9660878920875,3.90747821815783,5.8774704834861,NA,NA
