full_classification	GM1a_eukulele_ALL.txt	GM4c_eukulele_ALL.txt	GM4a_eukulele_ALL.txt	GM1c_eukulele_ALL.txt	GM4b_eukulele_ALL.txt	GM1b_eukulele_ALL.txt
 Bacteria;  Proteobacteria;  Gammaproteobacteria; Gammaproteobacteria; Oceanospirillales; Halomonadaceae; Halomonas		1.40278			6.08213	
 Bacteria;  Proteobacteria;  Gammaproteobacteria; Gammaproteobacteria; Thiotrichales; Piscirickettsiaceae; Methylophaga		3.17054	9.61973	1.41026	17.66073	
 Bacteria;  Terrabacteria group;  Actinobacteria; Actinobacteria (Class); Micromonosporales; Micromonosporaceae		2.60667	18.75269		22.15944	37.32484
 Bacteria;  Terrabacteria group;  Actinobacteria; Actinobacteria (Class); Streptomycetales; Streptomycetaceae; Streptomyces		32.45588	24.01636		10.849	
 Bacteria;  Terrabacteria group;  Cyanobacteria/Melainabacteria group; Oscillatoriophycideae; Oscillatoriales; Microcoleaceae; Arthrospira; Unclassified		2.23301	6.14582		0.64198	
 Bacteria;  Terrabacteria group;  Cyanobacteria/Melainabacteria group; Unclassified; Nostocales; Aphanizomenonaceae		8.58305		2.52926	5.66991	3.61157
 Bacteria;  Terrabacteria group;  Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus; Unclassified		2.0	0.0		6.62007	2.30442
Archaea; Euryarchaeota; Archaeoglobi; Archaeoglobi; Archaeoglobales; Archaeoglobaceae; Geoglobus		2.51667		1.04575		0.42963
Archaea; Euryarchaeota; Methanococci; Methanococci; Methanococcales; Methanococcaceae; Methanothermococcus		3.06911	2.16529			
Archaea; Euryarchaeota; Methanomicrobia; Methanomicrobia; Methanomicrobiales; Methanomicrobiaceae; Methanoculleus		28.27083	0.71733		9.26439	3.60526
Archaea; TACK group; Thaumarchaeota; Unclassified; Cenarchaeales; Cenarchaeaceae		7.773989999999999	41.98008	1.72436	25.64609	
Archaea; TACK group; Thaumarchaeota; Unclassified; Nitrosopumilales; Nitrosopumilaceae; Candidatus Nitrosoarchaeum		2.27011				
Bacteria; Acidobacteria; unclassified Acidobacteria; Unclassified; Unclassified; Unclassified; Unclassified		10.52164	48.48052		16.38477	1.61833
Bacteria; Aquificae		8.71859	13.80318		70.16332	
Bacteria; Aquificae; Aquificae; Aquificae (Class); Desulfurobacteriales; Desulfurobacteriaceae; Desulfurobacterium		4.19546	12.84391	3.40678	14.65869	3.92509
Bacteria; Aquificae; Aquificae; Aquificae (Class); Desulfurobacteriales; Desulfurobacteriaceae; Desulfurobacterium; Desulfurobacterium thermolithotrophum		58.50876	89.63158		58.89474	
Bacteria; Deferribacteres; Deferribacteres; Deferribacteres (Class); Deferribacterales; Deferribacteraceae; Denitrovibrio; Denitrovibrio acetiphilus		5.23333	32.42524		2.12222	
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Cytophagia; Cytophagales; Cyclobacteriaceae; Aquiflexum; Aquiflexum balticum		1.60465				
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Cytophagia; Cytophagales; Cyclobacteriaceae; Echinicola; Echinicola vietnamensis		52.31941				
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Cytophagia; Cytophagales; Cytophagaceae; Flexibacter; Flexibacter litoralis		3.5055300000000003				
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Algibacter		4.45833	12.93466		11.220390000000002	2.16667
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Aquimarina		45.20397	79.59729	2.92515	18.71969	9.75401
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Euzebyella; Euzebyella marina		31.81932	41.5109			
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Myroides; Myroides profundi		108.96287				22.00521
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Salegentibacter		28.76997	248.15214		120.03628999999998	6.65397
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Unclassified; Bacteroidetes Order II. Incertae sedis; Rhodothermaceae; Rhodothermus; Rhodothermus marinus		1.29119			10.45562	
Bacteria; PVC group; Verrucomicrobia; Opitutae; Puniceicoccales; Puniceicoccaceae; Candidatus Moanabacter		6.11974	12.3748		9.78435	
Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Pelagibacterales; Pelagibacteraceae; Candidatus Pelagibacter		1.68966	292.55465			
Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella		76.88649	47.14806		16.37037	3.86806
Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhizobiales; Hyphomicrobiaceae; Filomicrobium		28.50629	8.14298	2.7197	67.66898	
Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhizobiales; Hyphomicrobiaceae; Maritalea		11.90894	24.00236			6.6218200000000005
Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhizobiales; Hyphomicrobiaceae; Pelagibacterium		18.0321	9.3389		5.6415	
Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhizobiales; Unclassified; Methyloceanibacter		2.78462	1.16667		10.15247	
Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Celeribacter		193.67052	37.251380000000005	188.2949	310.17331999999993	14.38166
Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Donghicola		8.31738	35.92244	7.69792	22.99443	
Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Jannaschia		1.66	3.16491		8.075230000000001	3.72778
Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Phaeobacter		5.96825			5.73889	
Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Roseobacter		3.13978			8.8148	
Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Silicimonas		4.33333	14.90721	1.54248	1.54687	
Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Sulfitobacter		1.51515	8.57377			
Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Tateyamaria		1.3619				
Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodospirillales; Rhodospirillaceae; Candidatus Endolissoclinum		57.545100000000005	23.09477	1.9633	3.27083	
Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodospirillales; Rhodospirillaceae; Indioceanicola		105.05403	75.30748	0.0	7.08311	9.20346
Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rickettsiales; Anaplasmataceae		2.98972	4.09375			1.27292
Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Sphingomonadales; Erythrobacteraceae; Croceicoccus		4.41414	0.0			3.12613
Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Unclassified; Unclassified; Candidatus Puniceispirillum		1.37909	5.37302		9.22186	
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Aeromonadales; Aeromonadaceae; Oceanisphaera		2.23016	4.817030000000001			2.38889
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Lacimicrobium		0.6383	3.40233			
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Salinimonas		7.62963				
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Colwelliaceae; Thalassotalea		9.50741	2.55207			10.83721
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Ferrimonadaceae; Ferrimonas		0.0			3.58741	4.20408
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella; Shewanella sp. MR-7		3.80645				
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Chromatiales; Chromatiaceae; Thiocystis		23.49422	3.30769		8.97663	0.39683
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Enterobacter; Enterobacter cloacae		3.21448	339.43154000000004		6.60971	
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella		26.811339999999998	656.8983599999999	10.12342	52.13456	19.431040000000003
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Edwardsiella		3.34336	3.21384			
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Methylococcales; Methylococcaceae; Methylomonas; Methylomonas methanica		1.38542				
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Oceanospirillales; Alcanivoracaceae; Kangiella		1.2037	1.33333	0.8156	9.9416	
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Oceanospirillales; Halomonadaceae; Kushneria		5.91304	27.19782	1.69091	21.97486	
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Oceanospirillales; Oceanospirillaceae; Bacterioplanes		2.04255	3.14667			0.77576
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Oceanospirillales; Saccharospirillaceae; Saccharospirillum		17.05952	5.38927		84.06071999999999	2.42857
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Sedimenticola; Unclassified; Unclassified		3.62212	1.79464	0.14815	13.142129999999998	1.26797
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Unclassified; Unclassified; Gallaecimonas		1.47222				4.4321
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Unclassified; Unclassified; Thiolapillus		22.64428	40.39969		20.12419	
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Aliivibrio		2.03968	1.0	4.87943	10.47419	2.28942
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Paraphotobacterium		39.94645	15.55303	1.94667	53.39369	
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Bdellovibrionales; Bdellovibrionaceae; Bdellovibrio; Bdellovibrio bacteriovorus		20.12868				
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Desulfovibrionales; Desulfovibrionaceae; Desulfovibrio; Desulfovibrio africanus		1.36			1.84424	
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Desulfovibrionales; Desulfovibrionaceae; Desulfovibrio; Desulfovibrio desulfuricans		2.07222				
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Desulfovibrionales; Desulfovibrionaceae; Desulfovibrio; Desulfovibrio piezophilus		2.31259	3.01381			
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Desulfovibrionales; Desulfovibrionaceae; Pseudodesulfovibrio		79.817	71.52316	2.14943	80.71970999999999	4.7051
Bacteria; Proteobacteria; delta/epsilon subdivisions; Epsilonproteobacteria; Nautiliales; Nautiliaceae; Nautilia		15.571740000000002	25.8864		18.44387	179.98667
Bacteria; Proteobacteria; delta/epsilon subdivisions; Epsilonproteobacteria; Nitratiruptor; Unclassified; Unclassified		15.865139999999998	15.69602	2.56463	10.56223	
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class); Corynebacteriales; Corynebacteriaceae; Corynebacterium; Unclassified		81.95834	275.88571	82.20311	119.63543	
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class); Corynebacteriales; Nocardiaceae; Nocardia		2.45185	3.36296		13.47242	7.11496
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class); Micrococcales; Cellulomonadaceae; Paraoerskovia		1.90977	19.50747	3.38358	22.359260000000003	
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class); Micrococcales; Microbacteriaceae; Agrococcus		4.41959		3.73333	11.16186	
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class); Micrococcales; Microbacteriaceae; Microcella		10.57381	4.02015		13.208199999999998	1.17895
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class); Micrococcales; Micrococcaceae; Arthrobacter		7.774979999999999	31.03298	3.25532	20.24062	
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class); Propionibacteriales; Nocardioidaceae; Aeromicrobium		2.72593	12.01599		8.84858	4.23396
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class); Propionibacteriales; Propionibacteriaceae; Tessaracoccus; Unclassified		0.0			1.95667	
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class); Pseudonocardiales; Pseudonocardiaceae; Amycolatopsis		1.39062	21.78624		3.90252	1.26984
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class); Streptosporangiales; Nocardiopsaceae; Nocardiopsis		8.375	18.356630000000003		20.60198	0.0
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces		3.44144	1.91246		2.18095	
Bacteria; Terrabacteria group; Actinobacteria; Rubrobacteria; Rubrobacterales; Rubrobacteraceae; Rubrobacter		9.77495	37.72603		44.2329	
Bacteria; Terrabacteria group; Cyanobacteria/Melainabacteria group; Unclassified; Synechococcales; Synechococcaceae		4.59829	12.929	0.35417	2.16204	
Bacteria; Terrabacteria group; Cyanobacteria/Melainabacteria group; Unclassified; Synechococcales; Synechococcaceae; Synechococcus		4.83673				
Bacteria; Terrabacteria group; Cyanobacteria; Unclassified; Nostocales; Nostocaceae; Nodularia		5.7063500000000005				
Bacteria; Terrabacteria group; Cyanobacteria; Unclassified; Nostocales; Rivulariaceae; Rivularia		63.11106	84.82047		2.19403	
Bacteria; Terrabacteria group; Cyanobacteria; Unclassified; Synechococcales; Acaryochloridaceae; Acaryochloris		9.41559	6.63148		17.91707	
Bacteria; Terrabacteria group; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Marinithermus		0.48571	4.09259		4.46777	
Bacteria; Terrabacteria group; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Oceanithermus		3.15556	30.9415		2.3873100000000003	
Bacteria; Terrabacteria group; Firmicutes; Bacilli; Bacillales; Bacillaceae; Oceanobacillus; Oceanobacillus iheyensis		1.85088	14.01426	2.64912	6.00055	3.82946
Bacteria; Terrabacteria group; Firmicutes; Bacilli; Bacillales; Planococcaceae; Jeotgalibacillus; Jeotgalibacillus malaysiensis		4.4452300000000005				
Bacteria; Terrabacteria group; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Salinicoccus; Unclassified		89.24045		22.09289		
Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus; Enterococcus faecalis		5.09776	19.88982	1.74638	12.71348	2.04054
Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiales Family XVII. Incertae Sedis; Sulfobacillus; Sulfobacillus acidophilus		0.95333		0.57143		
Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiales Family XVII. Incertae Sedis; Thermaerobacter; Thermaerobacter marianensis		0.94167			4.08679	
Bacteria; Terrabacteria group; Firmicutes; Erysipelotrichia; Erysipelotrichales; Erysipelotrichaceae; Erysipelothrix; Erysipelothrix rhusiopathiae		6.71615		2.93333	7.469799999999999	5.51618
Bacteria; Thermodesulfobacteria; Thermodesulfobacteria; Thermodesulfobacteria (Class); Thermodesulfobacteriales; Thermodesulfobacteriaceae; Thermodesulfatator; Thermodesulfatator indicus		3.06986	2.29541			
Bacteria; Thermotogae; Thermotogae; Thermotogae (Class); Thermotogales; Fervidobacteriaceae; Fervidobacterium		10.73169	13.62509	7.568569999999999	14.20547	0.22222
Eukaryota; Alveolata; Apicomplexa; Colpodellidea; Colpodellida; Chromeraceae; Chromera		2.22581	3.953840000000001		4.98667	3.8172
Eukaryota; Alveolata; Ciliophora; Colpodea; Colpodea_X; Cyrtolophosidida; Aristerostoma; Aristerostoma sp.		26.17709				
Eukaryota; Alveolata; Ciliophora; Heterotrichea; Heterotrichea_X; Condylostomatidae		11.07751	2.33333	6.20985	3.0875	0.95175
Eukaryota; Alveolata; Ciliophora; Heterotrichea; Heterotrichea_X; Fabreidae; Fabrea		0.27827		1.61404	3.36111	0.41892
Eukaryota; Alveolata; Ciliophora; Prostomatea_1; Prostomatea_1_X; Colepidae; Tiarina		27.72447	14.8464	3.46667	12.8751	2.78261
Eukaryota; Alveolata; Ciliophora; Spirotrichea; Choreotrichida; Strombidinopsidae; Strombidinopsis; Strombidium inclinatum		398.79594	659.32257		1267.73905	
Eukaryota; Alveolata; Ciliophora; Spirotrichea; Euplotia; Euplotidae; Euplotes; Euplotes harpa		2.83824				
Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gonyaulacales; Ceratiaceae		15.86202	46.46174	2.9879800000000003	58.14141	14.05088
Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gonyaulacales; Goniodomataceae; Alexandrium; Alexandrium minutum		1.66667	39.16664			
Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gonyaulacales; Goniodomataceae; Gambierdiscus		3.1519	1.97585			94.63755
Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gonyaulacales; Goniodomataceae; Gambierdiscus; Gambierdiscus australes		52.42107				
Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gonyaulacales; Gonyaulacaceae; Lingulodinium		8.12715				
Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gymnodiniales; Kareniaceae; Karlodinium		2.96296	11.13893	3.07237	1.58333	67.56161
Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Suessiales; Suessiaceae; Polarella		2.46448	1.56431			
Eukaryota; Alveolata; Perkinsea; Perkinsida; Perkinsida_X		6.88816	13.86418	4.12619	8.59147	6.92637
Eukaryota; Amoebozoa; Lobosa; Discosea-Flabellinia; Discosea-Flabellinia_X; Pessonella-lineage; Pessonella		4.33146		2.71864	3.98039	0.88125
Eukaryota; Archaeplastida; Chlorophyta; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis		66.77619	56.88712	1.05932	13.67721	32.44291
Eukaryota; Archaeplastida; Chlorophyta; Chlorodendrophyceae; Chlorodendrales; Chlorodendraceae; Tetraselmis; Tetraselmis chuii		2.65351				
Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorophyta_XX; Chlorophyta_XXX; Uncertain		4.23986		1.62027	3.908490000000001	3.16667
Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus		8.77777	28.41601		11.86666	5.8409
Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus; Ostreococcus mediterraneus		6.66019				
Eukaryota; Archaeplastida; Chlorophyta; Palmophyllophyceae; Prasinococcales; Prasinococcales-Clade-A; Prasinococcus		1.09524	1.52511	2.60119	5.505	4.0353
Eukaryota; Archaeplastida; Rhodophyta; Porphyridiophyceae; Porphyridiales; Porphyridiales_X; Timspurckia		0.73077	1.23529	3.48977		4.531829999999999
Eukaryota; Archaeplastida; Rhodophyta; Rhodellophyceae; Rhodellales; Rhodellales_X; Rhodella		23.64499			2.69444	2.55696
Eukaryota; Excavata; Discoba; Euglenozoa; Euglenida; Eutreptiales; Eutreptiella		1.59111	14.30092	5.44938	11.54095	6.5959
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptomonadales; Cryptomonadales_X; Guillardia		301.56215	1.80142			
Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Coccolithales; Calcidiscaceae		205.27077	21.63107	475.32548	1024.7548	13.77628
Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Zygodiscales; Pontosphaeraceae; Scyphosphaera		3.30303	5.63612	0.2716		5.28369
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Filosa-Thecofilosea_X; Filosa-Thecofilosea_XX; Filosa-Thecofilosea_XXX; Minchinia chitonis		0.0				
Eukaryota; Rhizaria; Foraminifera; Globothalamea; Rotaliida; Rosalidae		4.75758	0.88718		1.91429	1.09366
Eukaryota; Rhizaria; Foraminifera; Tubothalamea; Miliolida; Soritidae		35.50996000000001	97.40766		23.43402	16.31219
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Araphid-pennate; Astrosyne		3.189	3.0		5.22132	
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Dactyliosolen		1.91892			6.47436	
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Radial-centric-basal-Coscinodiscophyceae; Corethron		2.71318	3.58889	117.35142		2.56961
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate; Cylindrotheca		280.03336	188.31463			
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate; Fragilariopsis		1577.6838100000002	285.22364	1891.1047	53.9201	1.79381
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate; Pseudo-nitzschia		132.07563				
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-C; Spumella		18.57827	4.31313		5.40639	2.64444
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_XX; Uncertain		6.28125	43.50402	62.405750000000005	21.16419	
Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Dictyochales; Dictyocha		1.71154	9.08889	0.0	1.67593	
Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Dictyochophyceae_XX; Uncertain		1.78528			0.47418	4.94387
Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Florenciellales; Florenciella; Florenciella sp.		6.34167				
Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Pedinellales; Pseudopedinella		11.4285	6.699199999999999	2.83952	8.50006	8.119620000000001
Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales; Pelagomonadaceae; Pelagomonas		1.6748	4.0		3.37415	2.48889
Eukaryota; Stramenopiles; Ochrophyta; Pinguiophyceae; Pinguiochrysidales; Pinguiochrysidaceae; Pinguiococcus		1.0				0.60109
Eukaryota; Stramenopiles; Ochrophyta; Xanthophyceae; Xanthophyceae_X; Xanthophyceae_XX; Vaucheria		5.27725	5.6535			10.55265
Eukaryota; Stramenopiles; Sagenista; Labyrinthulomycetes; Thraustochytriales; Thraustochytriaceae; Thraustochytrium		1.01099	0.31447	1.73083	3.83805	4.43796
 Archaea;  Euryarchaeota;  Methanomada group; Methanococci; Methanococcales; Methanococcaceae; Methanococcus			2.82504		2.88739	
 Bacteria;  Proteobacteria;  Alphaproteobacteria; Alphaproteobacteria; Rhizobiales; Rhodobiaceae; Anderseniella			36.0095		22.93705	
 Bacteria;  Proteobacteria;  Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Celeribacter			2.62879	1.83333		
 Bacteria;  Terrabacteria group;  Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Unclassified			0.5037			
Archaea; Euryarchaeota; Archaeoglobi; Archaeoglobi; Archaeoglobales; Archaeoglobaceae; Archaeoglobus			6.25507		1.25	
Archaea; Euryarchaeota; Halobacteria; Halobacteria; Haloferacales; Haloferacaceae; Haloferax			1.0			
Archaea; Euryarchaeota; Halobacteria; Halobacteria; Haloferacales; Haloferacaceae; Halogeometricum			4.08365			
Archaea; Euryarchaeota; Methanomicrobia; Methanomicrobia; Methanomicrobiales; Methanomicrobiaceae; Methanolacinia; Methanolacinia petrolearia			2.075		3.75269	
Archaea; Euryarchaeota; Thermococci; Thermococci; Thermococcales; Thermococcaceae; Palaeococcus			2.64943	3.375		
Archaea; Euryarchaeota; unclassified Euryarchaeota; Unclassified; Unclassified; Unclassified; Aciduliprofundum			2.46732			
Archaea; Euryarchaeota; unclassified Euryarchaeota; Unclassified; Unclassified; Unclassified; Unclassified			228.85815			
Archaea; TACK group; Crenarchaeota; Thermoprotei; Desulfurococcales; Pyrodictiaceae; Pyrolobus			1.83704			
Archaea; TACK group; Crenarchaeota; Thermoprotei; Thermoproteales; Thermoproteaceae			8.71963			
Archaea; TACK group; Thaumarchaeota; Unclassified; Nitrosopumilales; Nitrosopumilaceae; Nitrosopumilus			1.09028			
Archaea; TACK group; Thaumarchaeota; Unclassified; Unclassified; Unclassified			3.36842		10.6306	
Bacteria; Deferribacteres; Deferribacteres; Deferribacteres (Class); Deferribacterales; Deferribacteraceae; Flexistipes; Flexistipes sinusarabici			1.36842		0.94667	
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Chlorobia; Chlorobiales; Chlorobiaceae; Chlorobium; Chlorobium phaeovibrioides			1.90805	1.0	0.38095	
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Flavobacterium; Flavobacterium sp. MEBiC07310			1.29825			
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Psychroflexus			3.11765	3.23988	4.52341	2.39216
Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhizobiales; Hyphomicrobiaceae; Hyphomicrobium			9.07874		2.49479	2.3908
Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhizobiales; Phyllobacteriaceae; Hoeflea; Hoeflea sp. IMCC20628			1.0			
Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Confluentimicrobium			15.1256			1.41577
Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Pelagibaca			1.23529		3.20567	
Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Pelagibaca; Unclassified			1.13725			
Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Unclassified			1.62381			0.8172
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Idiomarinaceae; Idiomarina			1.79817		5.85714	
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella; Shewanella algae			2.04444			
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Cellvibrionales; Microbulbiferaceae; Microbulbifer			15.31644	1.76984	22.2707	2.33699
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Chromatiales; Granulosicoccaceae; Granulosicoccus			5.17439		12.78017	
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Enterobacterales; Hafniaceae; Edwardsiella; Edwardsiella anguillarum			11.50867			
